;Country Code;City;Location;Coordinates;Pollutant;Source Name;Unit;Value;Last Updated;Country Label
8260;CN;乌鲁木齐市;三十一中学;43.831,87.6432;CO;ChinaAQIData;µg/m³;600.0;2021-08-06T13:00:00+02:00;China
8261;CN;东莞市;东城主山;23.0457,113.7875;NO2;ChinaAQIData;µg/m³;27.0;2021-08-06T13:00:00+02:00;China
8262;CN;内江市;内江二中;29.5817,105.0653;SO2;ChinaAQIData;µg/m³;18.0;2021-08-06T04:00:00+02:00;China
8263;CN;渭南市;农科所(对照点);34.5101,109.5293;PM2.5;ChinaAQIData;µg/m³;19.0;2021-08-06T13:00:00+02:00;China
8264;CN;湘西州;吉首市计生局;28.2675,109.6958;PM10;ChinaAQIData;µg/m³;22.0;2021-08-06T13:00:00+02:00;China
8266;AU;Altona North;Altona North;-37.8441238,144.861618;NO2;Australia - Victoria;ppm;0.009;2021-08-06T13:00:00+02:00;Australia
8267;BE;Hainaut;BETN060;50.6167184022,3.45762442718;SO2;EEA Belgium;µg/m³;1.0;2021-08-06T03:00:00+02:00;Belgium
8268;BG;Шумен;BG0038A;43.268206,26.938439;SO2;EEA Bulgaria;µg/m³;5.72;2021-08-06T12:00:00+02:00;Bulgaria
8269;BG;София (столица);BG0052A;42.666508,23.400164;NO2;EEA Bulgaria;µg/m³;11.94;2021-08-06T12:00:00+02:00;Bulgaria
8270;BG;Русе;BG0045A;43.851367,25.964086;SO2;EEA Bulgaria;µg/m³;9.26;2021-08-06T12:00:00+02:00;Bulgaria
8271;BR;Tatuí;Tatuí;-23.36075154,-47.87079907;NO2;Sao Paulo CETESB;µg/m³;8.0;2021-08-06T14:00:00+02:00;Brazil
8272;BR;Grajaú-Parelheiros;Grajaú-Parelheiros;-23.77626598,-46.69696108;O3;Sao Paulo CETESB;µg/m³;10.0;2021-08-06T14:00:00+02:00;Brazil
8273;BR;Grajaú-Parelheiros;Grajaú-Parelheiros;-23.77626598,-46.69696108;PM2.5;Sao Paulo CETESB;µg/m³;18.0;2021-08-06T14:00:00+02:00;Brazil
8274;BR;Limeira;Limeira;-22.56360378,-47.41431403;NO2;Sao Paulo CETESB;µg/m³;33.0;2021-08-06T14:00:00+02:00;Brazil
8275;BR;São Bernardo do Campo;S.Bernardo-Centro;-23.69867109,-46.54623219;PM2.5;Sao Paulo CETESB;µg/m³;13.0;2021-08-06T14:00:00+02:00;Brazil
8276;CA;BRITISH COLUMBIA;Victoria Topaz;48.441942,-123.363165;CO;AirNow;ppm;0.07;2021-08-06T13:00:00+02:00;Canada
8277;CA;NEWFOUNDLAND;Port au Choix;50.71124,-57.36365;O3;AirNow;ppm;0.027;2021-08-06T12:00:00+02:00;Canada
8278;CH;Bern;CH0031A;46.9510019036,7.4408712625;PM10;EEA Switzerland;µg/m³;8.0796;2021-08-06T13:00:00+02:00;Switzerland
8279;CH;Thurgau;CH0003R;47.4797737058,8.90467601797;NO2;EEA Switzerland;µg/m³;2.8936;2021-08-06T13:00:00+02:00;Switzerland
8280;CH;Vaud;CH0002R;46.8130974472,6.9444802028;PM2.5;EEA Switzerland;µg/m³;2.1782;2021-08-06T13:00:00+02:00;Switzerland
8281;CL;El Bosque;El Bosque;-33.5470996456,-70.6662041019;PM10;Chile - SINCA;µg/m³;141.0;2021-08-06T13:00:00+02:00;Chile
8282;CL;Machalí;Coya Población;-34.203524,-70.529854;SO2;Chile - SINCA;µg/m³;41.15;2021-08-06T13:00:00+02:00;Chile
8283;CL;Coronel;Lota urbana;-37.0776198097,-73.1541364986;NO2;Chile - SINCA;µg/m³;67.77;2021-08-06T13:00:00+02:00;Chile
8284;CL;Coronel;Lota urbana;-37.0776198097,-73.1541364986;CO;Chile - SINCA;µg/m³;1350.86;2021-08-06T13:00:00+02:00;Chile
8285;CL;Quillota;Cuerpo de Bomberos;-32.885091,-71.246854;CO;Chile - SINCA;µg/m³;686.88;2021-08-06T13:00:00+02:00;Chile
8286;CL;Tierra Amarilla;Tierra Amarilla;-27.475509,-70.265893;SO2;Chile - SINCA;µg/m³;8.46;2021-08-06T13:00:00+02:00;Chile
8287;CL;Coronel;Coronel Sur;-37.031702,-73.138689;PM10;Chile - SINCA;µg/m³;38.0;2021-08-06T11:00:00+02:00;Chile
8289;CZ;Plzeňský;CZ0PPLA;49.7324485779,13.4022808075;NO2;EEA Czech Republic;µg/m³;13.8;2021-08-06T11:00:00+02:00;Czech Republic
8290;CZ;Středočeský;CZ0SMBO;50.4286460876,14.9138593674;O3;EEA Czech Republic;µg/m³;57.5;2021-08-06T11:00:00+02:00;Czech Republic
8291;CZ;Liberecký;CZ0LCLM;50.6980438232,14.5373449326;PM10;EEA Czech Republic;µg/m³;18.0;2021-08-06T11:00:00+02:00;Czech Republic
8292;CZ;Jihomoravský;CZ0BBNV;49.1980895996,16.5936431885;CO;EEA Czech Republic;µg/m³;301.00003;2021-08-06T11:00:00+02:00;Czech Republic
8293;DZ;Algiers;US Diplomatic Post: Algiers;36.7558,3.039114;PM2.5;StateAir_Algiers;µg/m³;14.0;2021-08-06T14:00:00+02:00;Algeria
8294;EE;Saaremaa;EE0011R;58.3761100795,21.84501266;NO2;EEA Estonia;µg/m³;0.0223795;2021-08-06T14:00:00+02:00;Estonia
8295;EE;Harjumaa;EE0018A;59.41417669,24.6495019017;O3;EEA Estonia;µg/m³;72.3441;2021-08-06T14:00:00+02:00;Estonia
8296;FI;Northern Savonia;FI00839;62.8820499996,27.66197;NO2;EEA Finland;µg/m³;21.689633;2021-08-06T13:00:00+02:00;Finland
8297;FI;Uusimaa;FI00564;60.1696399995,24.93924;PM2.5;EEA Finland;µg/m³;5.813365;2021-08-06T13:00:00+02:00;Finland
8298;FI;Pirkanmaa;FI00838;61.5085399996,23.67583;PM2.5;EEA Finland;µg/m³;2.7205886;2021-08-06T13:00:00+02:00;Finland
8299;GB;Nottingham;Nottingham Centre;52.95473,-1.146447;SO2;DEFRA;µg/m³;4.0;2021-08-06T13:00:00+02:00;United Kingdom
8300;GB;Edinburgh;Edinburgh St Leonards;55.945589,-3.182186;PM2.5;DEFRA;µg/m³;8.0;2021-08-06T13:00:00+02:00;United Kingdom
8301;GB;Billingham;Billingham;54.60537,-1.275039;NO2;DEFRA;µg/m³;5.0;2021-08-06T13:00:00+02:00;United Kingdom
8302;GB;Bournemouth;Bournemouth;50.73957,-1.826744;O3;DEFRA;µg/m³;63.0;2021-08-06T13:00:00+02:00;United Kingdom
8303;GB;Blackpool;Blackpool Marton;53.80489,-3.007175;NO2;DEFRA;µg/m³;3.0;2021-08-06T13:00:00+02:00;United Kingdom
8304;GB;Brighton;Brighton Preston Park;50.840836,-0.147572;O3;DEFRA;µg/m³;49.0;2021-08-06T13:00:00+02:00;United Kingdom
8305;GB;Charlton;Charlton Mackrell;51.05625,-2.68345;O3;DEFRA;µg/m³;93.0;2021-08-06T13:00:00+02:00;United Kingdom
8306;GB;Aston Hill;Aston Hill;52.50385,-3.034178;NO2;DEFRA;µg/m³;2.0;2021-08-06T13:00:00+02:00;United Kingdom
8307;GB;South East;Worthing A27 Roadside;50.832947,-0.379916;NO2;DEFRA;µg/m³;16.0;2021-08-06T13:00:00+02:00;United Kingdom
8308;GB;West Midlands;Birmingham A4540 Roadside;52.47609,-1.875024;PM10;DEFRA;µg/m³;8.0;2021-08-06T13:00:00+02:00;United Kingdom
8309;GB;North West & Merseyside;St Helens Linkway;53.451826,-2.742134;PM10;DEFRA;µg/m³;12.0;2021-08-06T13:00:00+02:00;United Kingdom
8310;GB;Newham;Newham - Wren Close;51.514727,0.014554;PM2.5;London Air Quality Network;µg/m³;5.0;2021-08-06T12:00:00+02:00;United Kingdom
8311;GB;Lambeth;Lambeth - Bondway Interchange;51.485486774,-0.124545234819;PM10;London Air Quality Network;µg/m³;60.0;2021-08-06T12:00:00+02:00;United Kingdom
8312;GB;Southend On Sea;Southend-on-Sea AURN;51.5435262816,0.674668595612;PM10;London Air Quality Network;µg/m³;9.0;2021-08-06T11:00:00+02:00;United Kingdom
8314;GB;Southwark;Southwark - Vicarage Grove;51.473580348,-0.0877818536754;PM2.5;London Air Quality Network;µg/m³;3.8;2021-08-06T09:00:00+02:00;United Kingdom
8315;HR;Licko-senjska;HR0013A;44.8993333328,15.6097777778;PM10;EEA Croatia;µg/m³;3.6;2021-08-06T11:00:00+02:00;Croatia
8316;HU;Borsod-Abaúj-Zemplén;HU0038A;48.2180557295,20.70305824;O3;EEA Hungary;µg/m³;75.5212525;2021-08-06T13:00:00+02:00;Hungary
8317;HU;Pest;HU0032A;47.3066673295,18.92000198;NO2;EEA Hungary;µg/m³;1.1764113;2021-08-06T13:00:00+02:00;Hungary
8318;IT;Bergamo;IT1463A;45.62058256,9.6115435;O3;EEA Italy;µg/m³;86.60961;2021-08-06T13:00:00+02:00;Italy
8319;IT;Caserta;IT1486A;41.08444,14.34472;PM2.5;EEA Italy;µg/m³;9.51;2021-08-06T13:00:00+02:00;Italy
8320;IT;Napoli;IT0898A;40.85278,14.25139;NO2;EEA Italy;µg/m³;47.68;2021-08-06T13:00:00+02:00;Italy
8321;IT;Verbano-Cusio-Ossola;IT1961A;46.31478,8.25592;O3;EEA Italy;µg/m³;93.0;2021-08-06T13:00:00+02:00;Italy
8322;IT;Salerno;IT1041A;40.70222,14.785;O3;EEA Italy;µg/m³;54.03;2021-08-06T13:00:00+02:00;Italy
8323;IT;Cosenza;IT2110A;39.48963,16.3868;NO2;EEA Italy;µg/m³;4.795671;2021-08-06T12:00:00+02:00;Italy
8324;IT;Catanzaro;IT2087A;38.95955,16.29517;CO;EEA Italy;µg/m³;1945.5305;2021-08-06T12:00:00+02:00;Italy
8325;IT;Rovigo;IT2072A;45.103889,11.553333;SO2;EEA Italy;µg/m³;3.0;2021-08-06T11:00:00+02:00;Italy
8326;IT;Perugia;IT1180A;43.10306,12.36611;O3;EEA Italy;µg/m³;52.5;2021-08-06T10:00:00+02:00;Italy
8327;IT;Carbonia-Iglesias;IT1576A;39.203333,8.386111;NO2;EEA Italy;µg/m³;1.8193;2021-08-06T09:00:00+02:00;Italy
8328;LT;Telšiai;LT00023;56.3097228995,22.33139038;PM10;EEA Lithuania;µg/m³;10.97000026;2021-08-06T04:00:00+02:00;Lithuania
8329;LT;Panevežys;LT00012;55.7249999995,24.36557;CO;EEA Lithuania;µg/m³;139.70399;2021-08-06T04:00:00+02:00;Lithuania
8330;LT;Kaunas;LT00041;54.8951279995,23.986222;NO2;EEA Lithuania;µg/m³;3.63374995;2021-08-06T04:00:00+02:00;Lithuania
8331;MT;Msida;MT00005;35.8958358795,14.48998642;CO;EEA Malta;µg/m³;328.304;2021-08-06T12:00:00+02:00;Malta
8332;MT;Msida;MT00005;35.8958358795,14.48998642;SO2;EEA Malta;µg/m³;0.5854;2021-08-06T12:00:00+02:00;Malta
8333;MT;Gharb;MT00007;36.0670700095,14.19715309;CO;EEA Malta;µg/m³;133.495;2021-08-06T12:00:00+02:00;Malta
8334;MT;Zejtun (Citta' Beland);MT00004;35.8522911095,14.53898621;SO2;EEA Malta;µg/m³;0.72199;2021-08-06T11:00:00+02:00;Malta
8335;MX;DISTRITO FEDERAL;Merced;19.4246,-99.1195;PM10;AirNow;µg/m³;24.0;2021-08-06T13:00:00+02:00;Mexico
8336;NO;Fredrikstad;St.Croix;59.21028,10.94535;NO2;Norway;µg/m³;16.255333;2021-08-06T13:00:00+02:00;Norway
8337;PL;Olesno;Olesno automat 4;50.876983,18.416878;PM10;GIOS;µg/m³;9.15641;2021-08-06T14:00:00+02:00;Poland
8338;PL;Piastów;Piastów-Pułaskiego;52.191728,20.837489;PM2.5;GIOS;µg/m³;0.75;2021-08-06T14:00:00+02:00;Poland
8339;PL;Suwałki;Suwałki, ul. Pułaskiego 26;54.116056,22.93875;PM2.5;GIOS;µg/m³;2.8;2021-08-06T14:00:00+02:00;Poland
8340;PL;Koszalin;Koszalin_ArmiiKrajowej;54.193986,16.172544;BC;GIOS;µg/m³;0.28152;2021-08-06T14:00:00+02:00;Poland
8341;PL;Borówiec;Borowiec-Drapalka;52.276794,17.074114;O3;GIOS;µg/m³;69.8032;2021-08-06T14:00:00+02:00;Poland
8342;PL;Nisko;Nisko-Szklarniowa;50.529892,22.112467;O3;GIOS;µg/m³;58.2456;2021-08-06T14:00:00+02:00;Poland
8343;PL;Nisko;Nisko-Szklarniowa;50.529892,22.112467;CO;GIOS;µg/m³;133.97;2021-08-06T14:00:00+02:00;Poland
8344;PL;Połaniec;Połaniec, ul. Ruszczańska;50.429014,21.277367;SO2;GIOS;µg/m³;1.4;2021-08-06T14:00:00+02:00;Poland
8345;PL;Lublin;Lublin ul. Obywatelska;51.259431,22.569133;CO;GIOS;µg/m³;194.0;2021-08-06T13:00:00+02:00;Poland
8346;PL;Krempna;Krempna-MPN;49.511297,21.498606;NO2;GIOS;µg/m³;1.05532;2021-08-06T14:00:00+02:00;Poland
8347;PL;Grajewo;Grajewo - mobilne;53.639793,22.470274;PM2.5;GIOS;µg/m³;1.6;2021-08-06T14:00:00+02:00;Poland
8348;PL;Osieczów;Osieczów;51.31763,15.431719;O3;GIOS;µg/m³;85.4917;2021-08-06T14:00:00+02:00;Poland
8349;PL;Opole;Opole automat 5;50.666736,17.899137;PM2.5;GIOS;µg/m³;2.2901;2021-08-06T14:00:00+02:00;Poland
8350;PL;Radomsko;Radomsko-Rolna2;51.067439,19.448694;CO;GIOS;µg/m³;255.0;2021-08-06T14:00:00+02:00;Poland
8351;PL;Jelenia Góra;Jelenia Góra - Ogińskiego;50.913433,15.765608;O3;GIOS;µg/m³;99.6594;2021-08-06T14:00:00+02:00;Poland
8352;PL;Poznań;Poznan-Dabrowskiego;52.420319,16.877289;SO2;GIOS;µg/m³;18.3711;2021-08-06T14:00:00+02:00;Poland
8353;PL;Olsztyn;WIOŚ Olsztyn ul. Puszkina;53.789233,20.486075;PM2.5;GIOS;µg/m³;2.65212;2021-08-06T14:00:00+02:00;Poland
8354;PL;Gdańsk;AM8 Gdańsk Wrzeszcz;54.380279,18.620274;PM2.5;GIOS;µg/m³;7.06982;2021-08-06T14:00:00+02:00;Poland
8355;ZA;Buffalo City Metro;Zwelitsha;-32.88,27.4;NO2;South Africa;ppm;0.003182;2021-08-06T08:00:00+02:00;South Africa
8356;BA;Lukavac;Lukavac;44.5333027778,18.5348916667;NO2;Bosnia_Tuzlanski;µg/m³;18.7;2021-08-06T14:00:00+02:00;Bosnia and Herzegovina
8357;BA;Lukavac;Lukavac;44.5333027778,18.5348916667;PM2.5;Bosnia_Tuzlanski;µg/m³;3.1;2021-08-06T14:00:00+02:00;Bosnia and Herzegovina
8358;CN;黄山市;黄山区政府5号楼;30.2756,118.1371;O3;ChinaAQIData;µg/m³;86.0;2021-08-06T13:00:00+02:00;China
8359;CN;铜陵市;车站新区;30.9413,117.846;PM2.5;ChinaAQIData;µg/m³;17.0;2021-08-06T13:00:00+02:00;China
8360;CN;蚌埠市;蚌埠学院;32.8911,117.4185;SO2;ChinaAQIData;µg/m³;16.0;2021-08-06T13:00:00+02:00;China
8361;CN;遵义市;舟水桥;27.6506,106.9231;O3;ChinaAQIData;µg/m³;143.0;2021-08-06T13:00:00+02:00;China
8362;CN;太原市;金胜;37.782,112.4701;PM2.5;ChinaAQIData;µg/m³;39.0;2021-08-06T13:00:00+02:00;China
8363;CN;漳州市;九湖(对照点);24.4674,117.6336;PM10;ChinaAQIData;µg/m³;33.0;2021-08-06T13:00:00+02:00;China
8364;CN;衡水市;市城管局;37.7217,115.6683;PM10;ChinaAQIData;µg/m³;65.0;2021-08-06T13:00:00+02:00;China
8365;CN;迪庆州;质量技术监督局;27.8094,99.7136;NO2;ChinaAQIData;µg/m³;8.0;2021-08-06T13:00:00+02:00;China
8366;CN;松原市;江北;45.1722,124.7965;O3;ChinaAQIData;µg/m³;94.0;2021-08-06T13:00:00+02:00;China
8367;CN;太仓市;太仓市监测站;31.453,121.115;O3;ChinaAQIData;µg/m³;53.0;2021-08-06T13:00:00+02:00;China
8368;CN;沈阳市;太原街;41.7972,123.4017;NO2;ChinaAQIData;µg/m³;30.0;2021-08-06T13:00:00+02:00;China
8369;CN;衢州市;实验学校;28.9666,118.8709;SO2;ChinaAQIData;µg/m³;4.0;2021-08-06T13:00:00+02:00;China
8370;CN;喀什地区;巡警大队;39.4467,76.0072;SO2;ChinaAQIData;µg/m³;6.0;2021-08-06T13:00:00+02:00;China
8371;CN;达州市;市政中心;31.2124,107.4644;PM10;ChinaAQIData;µg/m³;57.0;2021-08-06T13:00:00+02:00;China
8372;CN;汕尾市;市政府;22.7898,115.3706;O3;ChinaAQIData;µg/m³;160.0;2021-08-06T13:00:00+02:00;China
8373;CN;临沧市;市气象局;23.8822,100.0894;O3;ChinaAQIData;µg/m³;80.0;2021-08-06T13:00:00+02:00;China
8374;CN;和田地区;市环保局;37.113,79.9131;O3;ChinaAQIData;µg/m³;126.0;2021-08-06T13:00:00+02:00;China
8375;CN;海东地区;平安高铁新区;36.5067,102.0306;PM2.5;ChinaAQIData;µg/m³;21.0;2021-08-06T13:00:00+02:00;China
8376;CN;盘锦市;开发区;41.1489,122.0303;O3;ChinaAQIData;µg/m³;128.0;2021-08-06T13:00:00+02:00;China
8377;CN;本溪市;彩屯;41.3094,123.7169;CO;ChinaAQIData;µg/m³;2300.0;2021-08-06T13:00:00+02:00;China
8378;CN;德宏州;德宏州监测站;24.428,98.5842;PM10;ChinaAQIData;µg/m³;11.0;2021-08-06T13:00:00+02:00;China
8379;CN;遵义市;忠庄;27.6486,106.8906;SO2;ChinaAQIData;µg/m³;7.0;2021-08-06T13:00:00+02:00;China
8380;CN;定西市;东关小学;35.5734,104.6241;PM2.5;ChinaAQIData;µg/m³;9.0;2021-08-06T13:00:00+02:00;China
8381;CN;博尔塔拉蒙古自治州;市党校;44.8556,82.0485;NO2;ChinaAQIData;µg/m³;8.0;2021-08-06T13:00:00+02:00;China
8382;CN;贵港市;德智高中(对照点);23.1478,109.568;O3;ChinaAQIData;µg/m³;138.0;2021-08-06T13:00:00+02:00;China
8383;CN;白银市;第三小学;36.5446,104.1724;SO2;ChinaAQIData;µg/m³;12.0;2021-08-06T13:00:00+02:00;China
8384;CN;防城港市;防城档案局;21.7731,108.3514;PM10;ChinaAQIData;µg/m³;65.0;2021-08-06T13:00:00+02:00;China
8385;CN;天水市;麦积国土局;34.5538,105.8945;PM10;ChinaAQIData;µg/m³;30.0;2021-08-06T13:00:00+02:00;China
8386;ZA;Nelson Mandela Bay Metro;Motherwell;-33.795488,25.619657;O3;South Africa;ppm;0.03426;2021-08-06T14:00:00+02:00;South Africa
8387;ZA;Garden Route;George;-33.981195,22.473122;PM10;South Africa;µg/m³;17.201;2021-08-06T14:00:00+02:00;South Africa
8388;ZA;Garden Route;George;-33.981195,22.473122;NO2;South Africa;ppm;0.001484;2021-08-06T14:00:00+02:00;South Africa
8389;AT;Oberösterreich;AT4S217;48.2094444439,14.4369444444;NO2;EEA Austria;µg/m³;32.76499938;2021-08-06T13:00:00+02:00;Austria
8390;AT;Steiermark;AT60197;46.7783333328,15.5405555556;PM2.5;EEA Austria;µg/m³;3.55771493;2021-08-06T13:00:00+02:00;Austria
8391;AT;Kärnten;AT2SP18;46.8013888884,13.4938888889;PM10;EEA Austria;µg/m³;13.625;2021-08-06T13:00:00+02:00;Austria
8392;CN;石家庄市;井陉矿区区委大楼;38.0591645,114.0504658;NO2;ChinaAQIData;µg/m³;37.0;2021-08-06T13:00:00+02:00;China
8393;CN;绵阳市;安州区旅游局;31.5343,104.5648;SO2;ChinaAQIData;µg/m³;14.0;2021-08-06T13:00:00+02:00;China
8394;CN;西宁市;师大城西校区;36.6397,101.7413;PM10;ChinaAQIData;µg/m³;32.0;2021-08-06T13:00:00+02:00;China
8395;CN;长治市;潞城四中;36.3489,113.235;PM10;ChinaAQIData;µg/m³;70.0;2021-08-06T13:00:00+02:00;China
8396;CN;大兴安岭地区;科技局;50.4097,124.1069;PM2.5;ChinaAQIData;µg/m³;10.0;2021-08-06T13:00:00+02:00;China
8397;CN;泸州市;纳溪区环保局;28.7703,105.3617;SO2;ChinaAQIData;µg/m³;8.0;2021-08-06T13:00:00+02:00;China
8398;CN;泸州市;纳溪区环保局;28.7703,105.3617;PM10;ChinaAQIData;µg/m³;39.0;2021-08-06T13:00:00+02:00;China
8399;CN;襄阳市;襄城隆中路;32.0067,112.0828;NO2;ChinaAQIData;µg/m³;18.0;2021-08-06T13:00:00+02:00;China
8400;CN;嘉峪关市;雄关区;39.7724,98.2643;SO2;ChinaAQIData;µg/m³;23.0;2021-08-06T13:00:00+02:00;China
8401;CN;焦作市;马村街道办;35.2641,113.3137;O3;ChinaAQIData;µg/m³;231.0;2021-08-06T13:00:00+02:00;China
8402;DE;Mecklenburg-Vorpommern;DEMV017;53.302352,11.362965;PM10;EEA Germany;µg/m³;15.91;2021-08-06T02:00:00+02:00;Germany
8403;DE;Hamburg;DEHH068;53.592301,10.053859;PM10;EEA Germany;µg/m³;12.35;2021-08-06T02:00:00+02:00;Germany
8404;DE;Sachsen;DESN084;51.026294,13.731608;PM2.5;EEA Germany;µg/m³;13.48;2021-08-06T02:00:00+02:00;Germany
8405;DE;Sachsen-Anhalt;DEST102;51.494756,11.981314;PM2.5;EEA Germany;µg/m³;23.47;2021-08-06T02:00:00+02:00;Germany
8406;CN;舟山市;普陀东港;29.9558,122.3094;NO2;ChinaAQIData;µg/m³;17.0;2021-08-06T13:00:00+02:00;China
8407;CN;林芝市;林芝监测站;29.6376,94.3681;O3;ChinaAQIData;µg/m³;109.0;2021-08-06T13:00:00+02:00;China
8408;CN;安康市;汉滨区检察院;32.6975,109.0072;CO;ChinaAQIData;µg/m³;600.0;2021-08-06T13:00:00+02:00;China
8409;CN;陇南市;汉王镇固水子(对照点);33.3261,105.0822;SO2;ChinaAQIData;µg/m³;13.0;2021-08-06T13:00:00+02:00;China
8410;CN;南阳市;汉画馆;32.9735,112.5003;NO2;ChinaAQIData;µg/m³;11.0;2021-08-06T13:00:00+02:00;China
8411;CN;保定市;游泳馆;38.8632,115.493;SO2;ChinaAQIData;µg/m³;11.0;2021-08-06T13:00:00+02:00;China
8412;CN;辽阳市;滨河路;41.2639,123.2354;PM10;ChinaAQIData;µg/m³;51.0;2021-08-06T13:00:00+02:00;China
8413;CN;云浮市;牧羊;22.9539,112.0539;SO2;ChinaAQIData;µg/m³;10.0;2021-08-06T13:00:00+02:00;China
8414;CN;云浮市;牧羊;22.9539,112.0539;NO2;ChinaAQIData;µg/m³;18.0;2021-08-06T13:00:00+02:00;China
8415;CN;玉树藏族自治州;玉树县结古镇;33.0014,97.0;SO2;ChinaAQIData;µg/m³;7.0;2021-08-06T13:00:00+02:00;China
8416;CN;果洛藏族自治州;玛沁县大武镇;34.4714,100.2561;PM10;ChinaAQIData;µg/m³;36.0;2021-08-06T13:00:00+02:00;China
8417;CN;商洛市;监测站;33.8715,109.9154;PM10;ChinaAQIData;µg/m³;38.0;2021-08-06T13:00:00+02:00;China
8418;CN;桂林市;监测站;25.2697,110.2819;CO;ChinaAQIData;µg/m³;600.0;2021-08-06T13:00:00+02:00;China
8419;CN;海门市;社会福利院;31.89708,121.1518;PM10;ChinaAQIData;µg/m³;24.0;2021-08-06T13:00:00+02:00;China
8420;CN;西宁市;第五水厂(对照点);36.6867,101.524;O3;ChinaAQIData;µg/m³;134.0;2021-08-06T13:00:00+02:00;China
8421;CN;天津市;第四大街;39.0343,117.707;CO;ChinaAQIData;µg/m³;1100.0;2021-08-06T13:00:00+02:00;China
8422;CN;大庆市;红岗区;46.408,124.902;O3;ChinaAQIData;µg/m³;88.0;2021-08-06T13:00:00+02:00;China
8423;CN;开封市;肿瘤医院;34.7781,114.3389;O3;ChinaAQIData;µg/m³;177.0;2021-08-06T13:00:00+02:00;China
8424;CN;兴安盟;胜华新制药厂;46.0656,122.0392;PM2.5;ChinaAQIData;µg/m³;67.0;2021-08-06T13:00:00+02:00;China
8425;CN;丽江市;西南郊(对照点);26.8576,100.2143;SO2;ChinaAQIData;µg/m³;13.0;2021-08-06T13:00:00+02:00;China
8426;CN;鹰潭市;财苑宾馆;28.2475,117.0311;CO;ChinaAQIData;µg/m³;600.0;2021-08-06T13:00:00+02:00;China
8427;CN;胶南市;JN子站;35.878,120.005;PM2.5;ChinaAQIData;µg/m³;1.0;2021-08-06T13:00:00+02:00;China
8428;CN;阿里地区;阿里监测站;32.5,80.1161;PM2.5;ChinaAQIData;µg/m³;3.0;2021-08-06T13:00:00+02:00;China
8429;CN;永州市;零陵南津渡(对照点);26.2081,111.6217;O3;ChinaAQIData;µg/m³;106.0;2021-08-06T13:00:00+02:00;China
8430;CN;揭阳市;东兴;23.5626,116.3611;NO2;ChinaAQIData;µg/m³;19.0;2021-08-06T13:00:00+02:00;China
8431;CN;萍乡市;中医院;27.6434,113.8385;CO;ChinaAQIData;µg/m³;1000.0;2021-08-06T13:00:00+02:00;China
8432;CN;茂名市;健康路;21.6687,110.9107;O3;ChinaAQIData;µg/m³;107.0;2021-08-06T13:00:00+02:00;China
8433;CN;长春市;劳动公园;43.8772,125.3716;PM2.5;ChinaAQIData;µg/m³;50.0;2021-08-06T13:00:00+02:00;China
8434;CN;南平市;南平市监测站;26.6369,118.1681;PM2.5;ChinaAQIData;µg/m³;5.0;2021-08-06T13:00:00+02:00;China
8435;CN;双鸭山市;双合村;46.6937,131.1511;O3;ChinaAQIData;µg/m³;109.0;2021-08-06T13:00:00+02:00;China
8436;CN;周口市;周口师范;33.6347,114.6758;CO;ChinaAQIData;µg/m³;800.0;2021-08-06T13:00:00+02:00;China
8437;US;ROCKLAND;Rockland Cty;41.182079,-74.028191;PM2.5;AirNow;µg/m³;10.7;2021-08-06T13:00:00+02:00;United States
8438;US;Corpus Christi;Corpus Christi Dona;27.811814,-97.4657;PM2.5;AirNow;µg/m³;3.7;2021-08-06T13:00:00+02:00;United States
8440;US;Hartford-West Hartford-East Hartford;Stafford;41.9756,-72.3867;O3;AirNow;ppm;0.03;2021-08-06T13:00:00+02:00;United States
8441;US;Athens-Clarke County;Athens;33.925,-83.3575;O3;AirNow;ppm;0.004;2021-08-06T13:00:00+02:00;United States
8442;US;Philadelphia-Camden-Wilmington;Camden Spruce St;39.934446,-75.125291;NO2;AirNow;ppm;0.027;2021-08-06T13:00:00+02:00;United States
8443;US;Winston-Salem;HATTIEAVEN;36.1106,-80.2267;O3;AirNow;ppm;0.016;2021-08-06T13:00:00+02:00;United States
8444;US;Little Rock-North Little Rock;ADEQ-DSR;34.6811,-92.3283;PM2.5;AirNow;µg/m³;20.1;2021-08-06T13:00:00+02:00;United States
8445;US;Appleton;APPLETON AAL;44.3069,-88.3956;PM2.5;AirNow;µg/m³;12.6;2021-08-06T13:00:00+02:00;United States
8446;US;Granbury;Granbury C73;32.4419,-97.8033;O3;AirNow;ppm;0.035;2021-08-06T13:00:00+02:00;United States
8447;US;San Diego-Carlsbad-San Marcos;Alpine;32.842297,-116.768326;O3;AirNow;ppm;0.037;2021-08-06T11:00:00+02:00;United States
8448;US;JUNEAU;Floyd Dryden;58.388889,-134.565556;PM2.5;AirNow;µg/m³;3.4;2021-08-06T13:00:00+02:00;United States
8449;US;GREENE;Fellows Lake;37.319444,-93.204444;O3;AirNow;ppm;0.027;2021-08-06T13:00:00+02:00;United States
8451;US;Des Moines;CARPENTER;41.6031,-93.643303;O3;AirNow;ppm;0.03;2021-08-06T13:00:00+02:00;United States
8452;US;Kansas City;Heritage Park;38.8386,-94.7464;PM2.5;AirNow;µg/m³;20.6;2021-08-06T13:00:00+02:00;United States
8453;US;TIOGA;Tioga County;41.6447,-76.9392;PM2.5;AirNow;µg/m³;10.2;2021-08-06T13:00:00+02:00;United States
